SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Divergence (%),Std. Divergence (%),Avg. Total Steps,Avg. Divergent Steps
1000,0,1000,0.0,80.90299,2.226955925157162,842.827,683.111

RAW DATA
seed,total_steps,divergent_steps,divergence_pct,result,run_number
2134673994,762,608,79.79,FAILED,694
4077106248,766,612,79.9,FAILED,695
4236718829,854,672,78.69,FAILED,696
1511196418,768,614,79.95,FAILED,697
3781169845,851,669,78.61,FAILED,698
971143583,949,800,84.3,FAILED,699
1323630530,770,618,80.26,FAILED,700
4113586538,944,795,84.22,FAILED,701
1642727574,763,609,79.82,FAILED,702
4165413648,944,795,84.22,FAILED,703
1281070914,763,609,79.82,FAILED,704
1604796892,947,798,84.27,FAILED,705
2985877092,767,613,79.92,FAILED,706
2771288945,857,675,78.76,FAILED,707
1285179046,856,674,78.74,FAILED,708
4052147848,944,795,84.22,FAILED,709
559867134,854,672,78.69,FAILED,710
1241529811,853,671,78.66,FAILED,711
3505307119,858,676,78.79,FAILED,712
4024127937,767,613,79.92,FAILED,713
3971193799,762,608,79.79,FAILED,714
1963971560,768,614,79.95,FAILED,715
1033553405,763,609,79.82,FAILED,716
2177208573,769,617,80.23,FAILED,717
1800204369,857,675,78.76,FAILED,718
2099221199,768,614,79.95,FAILED,719
3975595628,851,669,78.61,FAILED,720
3398951956,767,613,79.92,FAILED,721
937542729,947,798,84.27,FAILED,722
3305618221,763,609,79.82,FAILED,723
1063080520,851,669,78.61,FAILED,724
228341222,766,612,79.9,FAILED,725
2228020339,947,798,84.27,FAILED,726
1865647487,854,672,78.69,FAILED,727
599091051,943,794,84.2,FAILED,728
10899953,851,669,78.61,FAILED,729
3527097247,947,798,84.27,FAILED,730
2746886294,764,610,79.84,FAILED,731
1978314139,767,613,79.92,FAILED,732
3943580681,858,676,78.79,FAILED,733
1635146568,855,673,78.71,FAILED,734
2975285513,763,609,79.82,FAILED,735
678068817,947,798,84.27,FAILED,736
756019096,766,614,80.16,FAILED,737
3679753392,853,671,78.66,FAILED,738
2153399892,943,794,84.2,FAILED,739
3089664000,770,618,80.26,FAILED,740
2581922323,767,613,79.92,FAILED,741
3600695755,766,612,79.9,FAILED,742
3812164100,768,614,79.95,FAILED,743
488314000,770,618,80.26,FAILED,744
331687983,766,612,79.9,FAILED,745
2256913646,856,674,78.74,FAILED,746
2175171128,945,796,84.23,FAILED,747
2307326577,855,673,78.71,FAILED,748
1222788935,948,799,84.28,FAILED,749
4070511358,765,611,79.87,FAILED,750
805004935,764,610,79.84,FAILED,751
1205365819,767,615,80.18,FAILED,752
254847479,766,612,79.9,FAILED,753
2677216535,950,801,84.32,FAILED,754
1764005606,854,672,78.69,FAILED,755
3420303106,767,615,80.18,FAILED,756
2594202908,950,801,84.32,FAILED,757
3036219598,765,613,80.13,FAILED,758
2445634559,947,798,84.27,FAILED,759
1654869320,769,617,80.23,FAILED,760
2979678430,853,671,78.66,FAILED,761
4089185063,945,796,84.23,FAILED,762
2675576531,853,671,78.66,FAILED,763
1385938920,768,614,79.95,FAILED,764
2856119411,856,674,78.74,FAILED,765
4130390404,858,676,78.79,FAILED,766
3020454472,947,798,84.27,FAILED,767
474713876,769,617,80.23,FAILED,768
3726543117,858,676,78.79,FAILED,769
1973891071,767,613,79.92,FAILED,770
2779471402,765,613,80.13,FAILED,771
3378990735,858,676,78.79,FAILED,772
1568380977,766,612,79.9,FAILED,773
1921635654,762,608,79.79,FAILED,774
2461809483,857,675,78.76,FAILED,775
1004620850,948,799,84.28,FAILED,776
681126305,763,609,79.82,FAILED,777
296597939,767,615,80.18,FAILED,778
4258585459,852,670,78.64,FAILED,779
1302607105,854,672,78.69,FAILED,780
3182296983,857,675,78.76,FAILED,781
1983736792,858,676,78.79,FAILED,782
48817754,764,610,79.84,FAILED,783
3291061331,770,618,80.26,FAILED,784
782254685,766,612,79.9,FAILED,785
2379297791,854,672,78.69,FAILED,786
3421778080,855,673,78.71,FAILED,787
291587826,853,671,78.66,FAILED,788
2021927385,764,610,79.84,FAILED,789
848525497,858,676,78.79,FAILED,790
2102389135,767,613,79.92,FAILED,791
3815108716,767,615,80.18,FAILED,792
3236428318,764,612,80.1,FAILED,793
303183479,851,669,78.61,FAILED,794
599162011,764,612,80.1,FAILED,795
3960923897,770,618,80.26,FAILED,796
4242097655,858,676,78.79,FAILED,797
875997675,947,798,84.27,FAILED,798
3540436090,945,796,84.23,FAILED,799
4246504022,944,795,84.22,FAILED,800
650705058,854,672,78.69,FAILED,801
3977213544,764,612,80.1,FAILED,802
510906555,767,613,79.92,FAILED,803
4006174403,762,608,79.79,FAILED,804
85379341,765,613,80.13,FAILED,805
899371301,766,614,80.16,FAILED,806
4245889513,856,674,78.74,FAILED,807
2712682358,855,673,78.71,FAILED,808
536730861,763,609,79.82,FAILED,809
734309098,770,618,80.26,FAILED,810
3038353428,765,611,79.87,FAILED,811
696977330,947,798,84.27,FAILED,812
562098109,765,611,79.87,FAILED,813
2421974776,764,612,80.1,FAILED,814
904634072,765,611,79.87,FAILED,815
3936630689,764,610,79.84,FAILED,816
1078716235,946,797,84.25,FAILED,817
2762899712,944,795,84.22,FAILED,818
3934676831,948,799,84.28,FAILED,819
3568447021,851,669,78.61,FAILED,820
3893261380,765,613,80.13,FAILED,821
2049564210,856,674,78.74,FAILED,822
2822693354,766,614,80.16,FAILED,823
1864974853,943,794,84.2,FAILED,824
2096206644,857,675,78.76,FAILED,825
148745367,767,613,79.92,FAILED,826
316727988,762,608,79.79,FAILED,827
4216555003,853,671,78.66,FAILED,828
2067903817,852,670,78.64,FAILED,829
3825292236,763,609,79.82,FAILED,830
4048145518,765,613,80.13,FAILED,831
1597306798,944,795,84.22,FAILED,832
2661081896,858,676,78.79,FAILED,833
2189574491,766,614,80.16,FAILED,834
2458803149,853,671,78.66,FAILED,835
3165738160,767,615,80.18,FAILED,836
228472821,770,618,80.26,FAILED,837
513089953,769,617,80.23,FAILED,838
1631225840,945,796,84.23,FAILED,839
2657328641,944,795,84.22,FAILED,840
3246487480,855,673,78.71,FAILED,841
4049374185,765,611,79.87,FAILED,842
2676825904,766,612,79.9,FAILED,843
1979714722,945,796,84.23,FAILED,844
1009629947,769,617,80.23,FAILED,845
4010353323,765,611,79.87,FAILED,846
3770652749,945,796,84.23,FAILED,847
4071727874,767,615,80.18,FAILED,848
3452220083,764,610,79.84,FAILED,849
2328771923,763,609,79.82,FAILED,850
3195390209,767,615,80.18,FAILED,851
1213733790,770,618,80.26,FAILED,852
2308794574,767,613,79.92,FAILED,853
2650758746,948,799,84.28,FAILED,854
2035900563,943,794,84.2,FAILED,855
891182698,767,615,80.18,FAILED,856
146360978,767,613,79.92,FAILED,857
3489114839,946,797,84.25,FAILED,858
1950133463,768,614,79.95,FAILED,859
3326874472,949,800,84.3,FAILED,860
2489621819,853,671,78.66,FAILED,861
875833996,851,669,78.61,FAILED,862
2936715131,768,614,79.95,FAILED,863
4142757860,765,611,79.87,FAILED,864
2194655468,765,613,80.13,FAILED,865
172639002,945,796,84.23,FAILED,866
727596094,858,676,78.79,FAILED,867
3644965955,946,797,84.25,FAILED,868
508636401,767,615,80.18,FAILED,869
2485783738,945,796,84.23,FAILED,870
2867059789,770,618,80.26,FAILED,871
4032230354,858,676,78.79,FAILED,872
1382197104,764,612,80.1,FAILED,873
414897784,853,671,78.66,FAILED,874
264274937,948,799,84.28,FAILED,875
3323093029,764,610,79.84,FAILED,876
2422404656,766,614,80.16,FAILED,877
3383835662,765,613,80.13,FAILED,878
254125889,947,798,84.27,FAILED,879
1988912128,855,673,78.71,FAILED,880
272330211,856,674,78.74,FAILED,881
3513024497,950,801,84.32,FAILED,882
2500304901,770,618,80.26,FAILED,883
417354856,855,673,78.71,FAILED,884
3847855168,767,615,80.18,FAILED,885
687928622,763,609,79.82,FAILED,886
1978568847,766,614,80.16,FAILED,887
716449041,943,794,84.2,FAILED,888
3306159920,948,799,84.28,FAILED,889
2810551483,764,612,80.1,FAILED,890
1677529822,852,670,78.64,FAILED,891
2615332776,857,675,78.76,FAILED,892
4053360886,852,670,78.64,FAILED,893
3216556232,943,794,84.2,FAILED,894
3800466988,944,795,84.22,FAILED,895
1808648811,950,801,84.32,FAILED,896
78975108,768,614,79.95,FAILED,897
4277469335,950,801,84.32,FAILED,898
2317449020,858,676,78.79,FAILED,899
3100181458,765,611,79.87,FAILED,900
903730584,856,674,78.74,FAILED,901
4193348457,762,608,79.79,FAILED,902
1501485293,767,615,80.18,FAILED,903
298515361,856,674,78.74,FAILED,904
620953449,851,669,78.61,FAILED,905
407801693,947,798,84.27,FAILED,906
638888088,855,673,78.71,FAILED,907
1428552360,769,617,80.23,FAILED,908
3753799697,857,675,78.76,FAILED,909
2316057505,763,609,79.82,FAILED,910
823663453,856,674,78.74,FAILED,911
2933902757,946,797,84.25,FAILED,912
1216560304,855,673,78.71,FAILED,913
3498960939,763,609,79.82,FAILED,914
803511997,764,612,80.1,FAILED,915
1066417218,946,797,84.25,FAILED,916
3523978062,762,608,79.79,FAILED,917
2251839396,767,613,79.92,FAILED,918
3386904679,854,672,78.69,FAILED,919
2416321297,855,673,78.71,FAILED,920
4241670575,768,614,79.95,FAILED,921
76814803,770,618,80.26,FAILED,922
4029741477,768,614,79.95,FAILED,923
1711761235,765,613,80.13,FAILED,924
1645709631,769,617,80.23,FAILED,925
2872412883,768,614,79.95,FAILED,926
3837104390,950,801,84.32,FAILED,927
331201643,764,612,80.1,FAILED,928
4235592246,768,614,79.95,FAILED,929
3999320831,767,613,79.92,FAILED,930
2845518419,766,614,80.16,FAILED,931
2515267747,767,613,79.92,FAILED,932
3434037507,946,797,84.25,FAILED,933
1096466519,763,609,79.82,FAILED,934
4196327146,949,800,84.3,FAILED,935
3486094314,766,612,79.9,FAILED,936
464455381,851,669,78.61,FAILED,937
2322246739,948,799,84.28,FAILED,938
2973746009,857,675,78.76,FAILED,939
1347420398,950,801,84.32,FAILED,940
4061069066,766,612,79.9,FAILED,941
1184387775,858,676,78.79,FAILED,942
976639259,765,613,80.13,FAILED,943
3502134807,767,615,80.18,FAILED,944
2135097810,855,673,78.71,FAILED,945
1189063249,767,613,79.92,FAILED,946
78648295,764,612,80.1,FAILED,947
1765889221,854,672,78.69,FAILED,948
2149287265,857,675,78.76,FAILED,949
3486929962,949,800,84.3,FAILED,950
3919821226,946,797,84.25,FAILED,951
3032052438,857,675,78.76,FAILED,952
2021388775,949,800,84.3,FAILED,953
2486504081,949,800,84.3,FAILED,954
3169503710,766,614,80.16,FAILED,955
3178923625,856,674,78.74,FAILED,956
4151622760,854,672,78.69,FAILED,957
4228157612,763,609,79.82,FAILED,958
1358953865,944,795,84.22,FAILED,959
2743553475,854,672,78.69,FAILED,960
229857772,943,794,84.2,FAILED,961
3021909093,947,798,84.27,FAILED,962
3317466079,949,800,84.3,FAILED,963
153572883,946,797,84.25,FAILED,964
1060268056,856,674,78.74,FAILED,965
132924086,857,675,78.76,FAILED,966
2029004998,765,611,79.87,FAILED,967
1424117949,945,796,84.23,FAILED,968
756134436,764,612,80.1,FAILED,969
2426991454,766,612,79.9,FAILED,970
1971654942,769,617,80.23,FAILED,971
1756034940,764,612,80.1,FAILED,972
679071058,767,615,80.18,FAILED,973
4163716013,944,795,84.22,FAILED,974
2881341551,857,675,78.76,FAILED,975
126425966,768,616,80.21,FAILED,976
3283259856,768,614,79.95,FAILED,977
2521263455,947,798,84.27,FAILED,978
1215771940,766,612,79.9,FAILED,979
1936870701,854,672,78.69,FAILED,980
4125080199,949,800,84.3,FAILED,981
918766643,766,614,80.16,FAILED,982
2279865884,857,675,78.76,FAILED,983
2023425567,768,614,79.95,FAILED,984
2123616930,765,611,79.87,FAILED,985
3724979084,764,612,80.1,FAILED,986
34107760,949,800,84.3,FAILED,987
2594446337,768,616,80.21,FAILED,988
4095470209,943,794,84.2,FAILED,989
4047810329,948,799,84.28,FAILED,990
892032326,769,617,80.23,FAILED,991
2897470017,763,609,79.82,FAILED,992
2653580968,769,617,80.23,FAILED,993
449825318,856,674,78.74,FAILED,994
1792621864,854,672,78.69,FAILED,995
4151513166,766,614,80.16,FAILED,996
3749206210,765,613,80.13,FAILED,997
1319719788,764,612,80.1,FAILED,998
2605296916,764,610,79.84,FAILED,999
1130789961,852,670,78.64,FAILED,1000
