SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Divergence (%),Std. Divergence (%),Avg. Total Steps,Avg. Divergent Steps
1000,0,1000,0.0,80.86039,1.9792017045483985,1161.915,939.583

RAW DATA
seed,total_steps,divergent_steps,divergence_pct,result,run_number
3036219598,1059,859,81.11,FAILED,758
2445634559,1105,916,82.9,FAILED,759
1654869320,1063,863,81.19,FAILED,760
2979678430,1147,892,77.77,FAILED,761
4089185063,1103,914,82.86,FAILED,762
2675576531,1147,892,77.77,FAILED,763
1385938920,1362,1113,81.72,FAILED,764
2856119411,1150,895,77.83,FAILED,765
4130390404,1152,897,77.86,FAILED,766
3020454472,1105,916,82.9,FAILED,767
474713876,1063,863,81.19,FAILED,768
3726543117,1152,897,77.86,FAILED,769
1973891071,1361,1112,81.7,FAILED,770
2779471402,1059,859,81.11,FAILED,771
3378990735,1152,897,77.86,FAILED,772
1568380977,1360,1111,81.69,FAILED,773
1921635654,1356,1107,81.64,FAILED,774
2461809483,1151,896,77.85,FAILED,775
1004620850,1106,917,82.91,FAILED,776
681126305,1357,1108,81.65,FAILED,777
296597939,1061,861,81.15,FAILED,778
4258585459,1146,891,77.75,FAILED,779
1302607105,1148,893,77.79,FAILED,780
3182296983,1151,896,77.85,FAILED,781
1983736792,1152,897,77.86,FAILED,782
48817754,1358,1109,81.66,FAILED,783
3291061331,1064,864,81.2,FAILED,784
782254685,1360,1111,81.69,FAILED,785
2379297791,1148,893,77.79,FAILED,786
3421778080,1149,894,77.81,FAILED,787
291587826,1147,892,77.77,FAILED,788
2021927385,1358,1109,81.66,FAILED,789
848525497,1152,897,77.86,FAILED,790
2102389135,1361,1112,81.7,FAILED,791
3815108716,1061,861,81.15,FAILED,792
3236428318,1058,858,81.1,FAILED,793
303183479,1145,890,77.73,FAILED,794
599162011,1058,858,81.1,FAILED,795
3960923897,1064,864,81.2,FAILED,796
4242097655,1152,897,77.86,FAILED,797
875997675,1105,916,82.9,FAILED,798
3540436090,1103,914,82.86,FAILED,799
4246504022,1102,913,82.85,FAILED,800
650705058,1148,893,77.79,FAILED,801
3977213544,1058,858,81.1,FAILED,802
510906555,1361,1112,81.7,FAILED,803
4006174403,1356,1107,81.64,FAILED,804
85379341,1059,859,81.11,FAILED,805
899371301,1060,860,81.13,FAILED,806
4245889513,1150,895,77.83,FAILED,807
2712682358,1149,894,77.81,FAILED,808
536730861,1357,1108,81.65,FAILED,809
734309098,1064,864,81.2,FAILED,810
3038353428,1359,1110,81.68,FAILED,811
696977330,1105,916,82.9,FAILED,812
562098109,1359,1110,81.68,FAILED,813
2421974776,1058,858,81.1,FAILED,814
904634072,1359,1110,81.68,FAILED,815
3936630689,1358,1109,81.66,FAILED,816
1078716235,1104,915,82.88,FAILED,817
2762899712,1102,913,82.85,FAILED,818
3934676831,1106,917,82.91,FAILED,819
3568447021,1145,890,77.73,FAILED,820
3893261380,1059,859,81.11,FAILED,821
2049564210,1150,895,77.83,FAILED,822
2822693354,1060,860,81.13,FAILED,823
1864974853,1101,912,82.83,FAILED,824
2096206644,1151,896,77.85,FAILED,825
148745367,1361,1112,81.7,FAILED,826
316727988,1356,1107,81.64,FAILED,827
4216555003,1147,892,77.77,FAILED,828
2067903817,1146,891,77.75,FAILED,829
3825292236,1357,1108,81.65,FAILED,830
4048145518,1059,859,81.11,FAILED,831
1597306798,1102,913,82.85,FAILED,832
2661081896,1152,897,77.86,FAILED,833
2189574491,1060,860,81.13,FAILED,834
2458803149,1147,892,77.77,FAILED,835
3165738160,1061,861,81.15,FAILED,836
228472821,1064,864,81.2,FAILED,837
513089953,1063,863,81.19,FAILED,838
1631225840,1103,914,82.86,FAILED,839
2657328641,1102,913,82.85,FAILED,840
3246487480,1149,894,77.81,FAILED,841
4049374185,1359,1110,81.68,FAILED,842
2676825904,1360,1111,81.69,FAILED,843
1979714722,1103,914,82.86,FAILED,844
1009629947,1063,863,81.19,FAILED,845
4010353323,1359,1110,81.68,FAILED,846
3770652749,1103,914,82.86,FAILED,847
4071727874,1061,861,81.15,FAILED,848
3452220083,1358,1109,81.66,FAILED,849
2328771923,1357,1108,81.65,FAILED,850
3195390209,1061,861,81.15,FAILED,851
1213733790,1064,864,81.2,FAILED,852
2308794574,1361,1112,81.7,FAILED,853
2650758746,1106,917,82.91,FAILED,854
2035900563,1101,912,82.83,FAILED,855
891182698,1061,861,81.15,FAILED,856
146360978,1361,1112,81.7,FAILED,857
3489114839,1104,915,82.88,FAILED,858
1950133463,1362,1113,81.72,FAILED,859
3326874472,1107,918,82.93,FAILED,860
2489621819,1147,892,77.77,FAILED,861
875833996,1145,890,77.73,FAILED,862
2936715131,1362,1113,81.72,FAILED,863
